	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AMINO_ACID_BINDING	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	0	0	3	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_AMINO_ACID_TRANSPORT	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	5	0	0	4	0	2	0	0	0	0	0	4	0	0	0	5	0	0	7	0	3	0	6	2	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0
GO_AMMONIUM_ION_METABOLIC_PROCESS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_AMPA_GLUTAMATE_RECEPTOR_COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_AMYLOID_BETA_BINDING	4	0	3	0	0	0	0	0	0	0	0	0	0	3	0	4	3	0	0	0	5	0	0	0	0	0	0	2	0	0	0	2	4	0	0	4	2	0	0	3	0	0	0	5	4	0	3	4	0	0	0	0	4	0	3	6	3	0	0	0	2	3	2	2	0	0	0	0	0	2	0	0
GO_AMYLOID_BETA_FORMATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	0	3	0	0	0	3	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AMYLOID_BETA_METABOLIC_PROCESS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	0	3	0	0	0	3	0	0	2	4	2	0	0	0	0	0	0	0	0	0	2	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	0	3	0	0	0	3	0	0	2	4	2	0	0	0	0	0	0	0	0	0	2	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	2	4	2	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	16	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANATOMICAL_STRUCTURE_MATURATION	2	0	0	3	4	0	0	0	0	0	0	0	0	0	3	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	7	0	4	0	0	0	0	0	0	4	0	5	0	2	0	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANCHORED_COMPONENT_OF_MEMBRANE	0	0	4	0	3	0	0	0	0	0	0	0	0	3	0	9	6	0	0	0	6	0	2	0	0	2	0	4	0	0	0	0	10	5	5	6	0	0	3	5	0	3	0	6	4	0	5	6	0	4	3	0	6	0	0	9	0	0	6	0	0	0	3	0	0	0	0	0	0	4	0	0
GO_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANCHORED_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0
GO_ANCHORING_JUNCTION	0	0	0	8	9	0	0	0	0	0	0	0	0	9	6	22	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANIMAL_ORGAN_MATURATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANIMAL_ORGAN_MORPHOGENESIS	0	7	16	0	13	0	0	0	0	0	0	0	0	11	8	0	0	21	0	0	16	0	0	0	4	0	0	0	0	6	0	0	26	0	0	0	0	14	9	23	0	0	0	21	16	0	0	0	0	0	0	0	0	0	0	0	18	16	0	0	4	0	0	8	0	0	0	0	0	0	0	0
GO_ANION_CATION_SYMPORTER_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANION_CHANNEL_ACTIVITY	3	0	4	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	3	0	0	0	0	2	0	2	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GO_ANION_TRANSMEMBRANE_TRANSPORT	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GO_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GO_ANION_TRANSPORT	4	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	16	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GO_ANKYRIN_BINDING	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	0	4	0	0	4	0	0	0	0	0	0	0	0	0	3	0	5	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	5	3	7	0	0	0	6	0	0	0	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	5	0	0
GO_ANTEROGRADE_AXONAL_PROTEIN_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTEROGRADE_AXONAL_TRANSPORT	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	6	5	5	6	2	4	2	0	0	0	0	3	0	0	2	2	0	0	2	0	5	0	0	5	4	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0
GO_ANTEROGRADE_DENDRITIC_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTEROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTIPORTER_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APICAL_DENDRITE	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APICAL_PART_OF_CELL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	4	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APICAL_PLASMA_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	5	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APOPTOTIC_PROCESS	0	0	0	0	0	0	0	0	0	3	0	0	0	0	10	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APOPTOTIC_SIGNALING_PATHWAY	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ARGININE_TRANSMEMBRANE_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ARGININE_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	2	0	0
GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ASSOCIATIVE_LEARNING	2	0	0	2	4	0	0	2	0	0	0	0	0	3	0	0	4	3	0	0	4	0	2	0	0	0	0	2	0	0	0	2	3	0	6	4	0	3	4	3	0	0	0	6	3	0	5	0	0	0	0	0	3	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
GO_ASTER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
GO_ASTROCYTE_DIFFERENTIATION	0	0	3	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_ATPASE_ACTIVITY	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
GO_ATPASE_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ATPASE_COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	2	0	0	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	4	0	0	0	2	0	2	0	0	0	0	2	0	2	0	0
GO_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0
GO_ATP_ACTIVATED_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ATP_DEPENDENT_CHROMATIN_REMODELING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	3	0	0	0	0	0	0	0	2	0	0	0	4	2	2	3	2	2	0	3	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY_MINUS_END_DIRECTED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY_PLUS_END_DIRECTED	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	2	4	0	0	0	2	0	0	0	2	3	0	2	0	0	0	0	0	2	0	0	0	2	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0
GO_ATRIAL_SEPTUM_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AU_RICH_ELEMENT_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO_AXIS_ELONGATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXIS_SPECIFICATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
GO_AXOLEMMA	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXON	6	6	31	14	17	2	0	3	0	2	3	0	0	13	9	44	30	22	9	9	30	0	7	2	3	4	6	9	11	0	11	7	35	22	39	49	8	19	10	28	4	9	3	35	18	15	26	15	6	6	9	0	43	0	12	35	37	17	27	3	5	26	10	6	0	0	5	10	2	15	0	0
GO_AXONAL_FASCICULATION	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	3	0	0	0	0	0	0	0	3	0	0
GO_AXONAL_GROWTH_CONE	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	2	3	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	3	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXONAL_TRANSPORT	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	6	5	5	6	3	4	2	0	0	0	0	3	0	2	3	3	0	0	2	0	5	0	0	6	4	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0
GO_AXONAL_TRANSPORT_OF_MITOCHONDRION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	3	2	0	0	0	3	2	0	0	0	0	2	0	0	0	0
GO_AXONEME_ASSEMBLY	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	3	2	0	0	0	0	2	0	0	0	0
GO_AXON_CYTOPLASM	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	3	3	4	3	3	2	0	0	0	0	3	0	0	0	2	0	0	0	0	3	0	0	5	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_AXON_DEVELOPMENT	4	0	20	6	10	0	0	0	0	0	0	0	0	7	5	29	17	12	5	6	17	0	0	2	3	5	0	4	8	0	7	4	22	15	15	19	5	10	0	22	3	5	3	21	9	7	17	12	0	0	8	0	21	2	5	21	17	11	15	2	4	14	0	4	0	0	0	5	2	0	0	0
GO_AXON_EXTENSION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXON_HILLOCK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXON_INITIAL_SEGMENT	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	4	3	2	0	3	2	0	0	0	0	0	0	0	2	0	2	0	2	2	4	4	0	3	0	2	0	0	0	0	0	0	2	0	0	2	0	0	5	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXO_DENDRITIC_PROTEIN_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXO_DENDRITIC_TRANSPORT	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	6	5	5	6	3	4	2	0	0	0	0	3	0	2	3	3	0	0	2	0	5	0	0	6	4	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0
GO_A_BAND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
